The Godfather is one of the best films of all time,it is a dark story and is brilliantly acted and told.It excelled in character development,directing,and acting.You'd kind of find it hard to believe that a sequel could be better,but Godfather II is the superior movie.Godfather II has the stories of the Rise of young Don Vito Corleone in the 1910's/1920's and the moral fall of his son Michael Corleone in the late 1950's.By the end of the original Godfather you thought Michael sank to the lowest he could be.Here he was a good hearted guy,he just returned from World War II,and he had plans to marry his girlfriend Kay,but through the film he declines into a monster worse than his father.Don Vito was an interesting character,he was no doubt evil,but you could tell he had a big heart.Coppola introduced a really great way to tell a story on film,you see Michael and Don Vito at the same ages in their lives,you see how the two Corleone generations differed,how one failed,and the other prevailed.Don Vito is played excellently by Robert DeNiro.This is definitely one of DeNiro's best performances.Don Vito speaks in Italian most of the film with subtitles,so DeNiro had to do a lot of work with his face,look,and posture.Its one thing to excel at giving lines,but DeNiro excels at both verbal acting and non-verbal acting.DeNiro's Vito isn't like the Brando one at all,he's quieter,and sadder,but really you don't want them to be clones all good prequels set-up their character to become the character they are in the sequel movie.The best acting of the film though has to be that of Al Pacino as Don Michael Corleone,he has changed for the worst between movies,in the first movie he ordered killings to get more business,in Part II he orders them to get even.His wife Kay who stood by him through out all of his evil deeds in the original is loosing faith that Michael is sane.Even Michael's good friend Tom Hagen(Played brilliantly again by Robert Duval) tells Michael he's won,and its over.Michael even gets to the point where he kills his own brother Fredo.Coppola makes Godfather II a lot darker than the original.The film feels more evil.Pacino gives arguably the finest performance of his career,his Michael is downright evil.Pacino has been able to create a character you know is dark,evil,and sinister.He's established a look for Michael.When Pacino's Michael has eyes of fire you know he's angry.For those who thought the original Godfather glamorized the mafia,you have to take a look at Godfather II,you cringe at what happens.Better than the original and arguably one of the best films ever made. (Personal Note)I don't really think a 3rd Godfather film was necessary,you didn't need to see Michael physically die,he was dead mentally by the end of II.A Very Very High 10/10	10
SPOILERS If you were to stop people on the street nowadays and ask them to name their favourite series of films, they'll say either one thing. Either the person will believe the current hype and say The Lord Of The Rings, they'll recount to their youth and say Star Wars or they'll answer The Godfather trilogy. Containing some truly breathtaking acting and a jaw dropping good plot, the original Godfather film was a masterpiece. Even more surprising though is just how many people seem to prefer the sequel from two years later. Once more starring Al Pacino, Godfather Part II is an awesome film which could technically also be classified as a masterpiece. Still, despite the technical genius of the film, this second episode in the story of the Corleone family is slightly inferior to it's predecessor.In continuation from the first film, Michael Corleone (Pacino) is head of the family and living in Las Vegas. Apparently enjoying life, Michael is a much darker character than he was during the previous film. With plans to expand into foreign territories, Michael once more finds himself faced with difficult decisions and former friends turned enemies.The true genius of The Godfather Part II is the combination of sequel and prequel. Rotating between the early life of Vito Corleone (played in the original by Marlon Brando, but now played by Robert De Niro) and the current affairs of his son Michael, the film manages to tell two superb stories side by side.Pacino, as with the previous film, is once again stunning as the now cold and malicious Michael. Transformed from the outsider at the beginning of Part I, Michael has become a completely different person, and Pacino shows this with skill.In The Godfather: Part II however, the true star of the picture is Robert De Niro. Taking hold of the role of a younger Marlon Brando, De Niro spends his time on screen replicating Brando's mannerisms with apparent ease. He takes a firm hold on the life of the young Godfather, and he impresses throughout.Despite it's technical genius though, this second part in the story does feel slightly inferior to the original. To a degree this is possibly due to the Michael scenes being original rather than Mario Puzo's book, but the parts of the film dealing with Michael, never really seem to take off compared with the original. In the first film, we are shown a loving family who fight for each other and who come out on tops despite heavy casualties and strong opposition. In this second film, the view on the family feels much more dark and disturbing. Gone seem to be the family values, and instead Michael's direction seems much more obscure and unfocused.It's entirely possible that this reviewer simply didn't understand this film. There's no denying that upon first viewing the original, the impression wasn't good and it took a second viewing before becoming a fan. In comparison to the Brando and Pacino led first chapter however, this second chapter doesn't really hold water. This doesn't stop it being a masterpiece, and it is. It is easily one of the finest films ever made, BUT compared with it's predecessor, it doesn't quite work.	10
This movie accomplishes what very few sequels ever do, it rivals its predecessor in quality.  This film doesn't hit a wrong note at any point. All performances are excellent and there isn't any problem switching back and forth between the early 1900's and the mid 1900's.  It flowed so well. I can't argue with the top 3 rating given by IMDb users.	10
Often seen as possibly a greater film than even The Godfather this film is truly remarkable. Part of the film is a pre-quel, with Robert De Nero playing a young Marlon Brando (is that a dream casting or not?) partly it's the story of Michael Corleone as he grows into the role of Godfather. Again brilliantly filmed, great acting, a great story of love revenge etc. but in some ways it's harder to sympathise with Michael as he slips further into a hell of revenge and murder. Like watching a car-crash.	10
I really enjoyed watching Part II, but I would not say it was as good or better than Part I. In Part I, there is the story of the descent of Michael into the family business. Part II is more like a good mafia story without much more. Only at the end, does Michael see the consequences of his choices but is so deeply trapped that he no longer cares. I liked the ending of the first story, leaving us only to imagine Michael's future. I was also much more confused by the Hyman conspiracy plot. On the plus side, I appreciated the flashbacks much more. It was a great insight into the man that was to become Don Corleone. I wonder how great the movie would have been if they merely expanded on that storyline.	8
It seems impossible to think that the first Godfather could be topped, but its direct sequel may be even better. It effectively takes all the elements from the first and makes them bigger and more complex, as well as revolutionising the idea of flashbacks. The plot is possibly the greatest of all time, the characters are more diversely fascinating and everything feels even more epic than before.The plot is split in two, one following the Corleone family in modern day and the other early life of Vito. The first follows Michael who is now Don as he attempts to expand the family business into Las Vegas. He faces much dissatisfaction in his own family, from Capo Frank Pentangeli and his own sister. He later survives an assassination attempt, and as he tries to learn who made the attempt he also faces a committee investigation that tears his family apart. This story is one of the best in film history, everything about it is incredibly set-up. The second charts the young life of Vito Corleone as he raises his family in New York and aims to build his own legacy. This sees him challenge the local Don and gain friends to help him achieve his goal. This part gives us a true insight into how all of what were seeing started and is a fantastic mirror image to the modern events. The huge cast is once again truly outstanding. Al Pacino gives an incredible performance as we see Michael transform into a cold monster who has no feelings for his family. The way Pacino shows the struggle as he edges closer to the abyss is astonishing. The other star is John Cazale as Fredo, he is outstanding as the timid Fredo, the chemistry between himself and Pacino sets their scenes alight. Robert Duvall is solid as a rock once again as the reserved Tom, while Diane Keaton is great showing Kay as confused and frightened of her situation. Michael V. Gazzo is superb as Frank showing him as a genuinely troubled person. Richard Bright deserves praise as, despite few lines, he commands the screen as the loyal but brutal Al Neri. Joe Spinell is great as the doubtful Cicci as is Lee Strasberg as the devious Hyman Roth. Robert De Niro made his name here, he plays Vito with assured comfort and is just as good as Brando, which is praise itself. The film looks stunning. It is lit similar to the first and carries the same gloomily authentic feel being very atmospheric. The scenes of early New York and of Sicily are both excellent having a very natural look to them. The music from Nino Rota is once again marvellous. The script is full of classic lines, Keep your friends close but keep your enemies closer and I dont want to kill everyone, just my enemies to name but two. Its great how the film focuses more on Michael and its reflected by the look at Vito. Michael grows increasingly paranoid and unstable as he places the family business above all else. We see the differences in how the family is set. Vitos was built on loyalty and love, whereas Michaels family is built on fear and violence. It is a fascinating contrast which the film itself is built on, the whole scope is formed from this showing the pleasant start of the family and then its tragic fall. There are so many classic scenes, Michael finding out the traitor, Kays pregnancy reveal, all of the conversations with Fredo, the scenes at the hearing and the famous fishing trip to name a few. The final shot of Michael sitting alone is one of the most memorable of all time.The Godfather Part II is a breath taking achievement in film and has possibly the greatest story ever put on screen.	10
I do have to agree that calling Godfather Part II a sequel is rather insulting. It is one of those rare sequels that almost outdoes the first, and considering how amazing the first Godfather was that says a lot. The Godfather Part II is longer, but in some ways it is also richer. People may say like with the first it is slow and takes a while to unfold. Of course, but I think that was deliberate. Both this and the first Godfather have an elegiac quality to them that makes them even more compelling.For one thing, the film is very well made. The cinematography is simply gorgeous, whether it is dark or autumnal or picturesque, and the settings are wondrous. The music once again is outstanding, it is haunting and sticks in your head for a very long time. Then there is a brilliantly written screenplay that is intelligent and thoughtful, masterly direction from Francis Ford Coppola and a fabulously constructed story. The film does have some wonderful scenes-: the scenes where Vito flees Sicily has the grandeur of a silent movie, while the scenes in Cuba actually avoid being clumsy and confusing and the climax is extremely chilling. Not to mention the Pop Goes the Weasel scene, which was very funny.The acting is superb once again. Vito is brilliantly portrayed by Robert DeNiro in one of his better performances. I was also taken with Robert Duvall as loyal Tom, John Cazale and Diane Keaton. But the picture belongs to Al Pacino. He was great carrying the first Godfather movie, but he is even better here. He is simply phenomenal, and to be honest I think he should have won that Oscar. Overall, an amazing film and one of the best sequels ever to be conceived. 10/10 Bethany Cox	10
Its rare for a sequel to match its predecessor, but the follow-up to Francis Ford Coppolas monumental mob family drama does more than simply continue the same story, expanding on themes only suggested in Part One to present an ambitious overview of organized crime in 20th century America. The Corleone family tree is divided here into parallel histories, with young Vito (Robert De Niro) arriving in the New World to begin a family, and a family empire, which a generation later his bitter and lonely son Michael (Al Pacino) would consolidate, destroying in the process everything he holds dear. The sudden displays of gangland violence are no longer placed in ironic juxtaposition to the unlikely richness of Corleone family values, being used instead to measure the corruption of il padrones immigrant idealism: murder to young Vito is strictly a matter of honor, but to Michael its only an extension of his absolute power. The crosscutting between two stories sacrifices a consistent narrative flow in favor of complexity and depth, but its a fair trade, and seen together with Part One (Part Two should not be seen without the introduction provided by the earlier film) is a rich experience not soon forgotten.	10
Its difficult to imagine that Godfather II could trade punches with the original and still remain standing, but this is one brilliant film. Masterfully tracing the history of the Corleone Family from Vitos arrival at Ellis Island in 1901 to the Lake Tahoe empire of 1958, the story is a decades spanning saga that makes you wonder how almost three and a half hours can blow by so quickly. The pictures numerous flashback scenes work well to establish the beginnings of Don Corleones rise to power, and Robert de Niros portrayal of the young Vito effectively allow us to forget about asking why Marlon Brando didnt show up even once. Pacino is no longer the fresh faced kid home from the military who takes up the family business, but the brooding, brutal leader of a crime syndicate with a chessboard strategy of staying two and three steps ahead of his enemies at all times.If you havent seen the movie in a long time, you might be surprised like I was while watching today. Its easy to recall the highlights like Frank Pentangelis courtroom scene and subsequent suicide, and the way Fredo met his timely demise. What I had long forgotten was the way the picture opens with the Sicilian back story, and the way the New York neighborhood flashback thread literally runs throughout the entire picture. Its funny how I recall those scenes as a single sequence leading up to the murder of Don Fanucci, but it just goes to show you how faulty memory can be.You know, its hard to believe that the first two Godfather movies are nearing the forty year mark since their original release. Theyve become American classics that have well withstood the test of time, and will continue maintain their appeal. Its fair to say that seeing both of these iconic films are a must for the true cinema fan.	10
You can write the volumes about the Godfather Part II phenomena. There is nothing that has not been said about it greatness, magnificence, perfection that radiate in every aspect, every moment, every inch of every frame, every performance, quote, glance, in the sound of the music, in both parts of the story, past and present that take the viewer to the journey in search of American Dream that turn to the epic vision of gaining ultimate power coming with ultimate loneliness. The story of one family of Italian Immigrants begins in Sicily in 1901, goes to New York Citys Little Italy and spans over the most part of the 20th century. The viewers and the critics often argue which film is better, the original Godfather (1972) or Part 2. (1974). Both films are perfect in every way, and the vision and movie-making talent of a young director named Francis Ford Coppola are simply awesome. His idea of making an American epic, the story of one family raise to power, the price it takes and the eventual fall instead of a low budget fast moving gangster movie as the MGM studio had planned proved to be the stroke of genius. It is not easy to choose the best of two but I prefer Part II because I found the way Coppola tells two parts of the story by intertwining them and cutting effortlessly, seamlessly between the different time periods and geographic locations - incomparable. Yes, its been done before and after him but never was I touched so deeply and amazed by the artistry and brilliancy of moving between past and future. I am surprised that the film was not rewarded for the editing because the team of editors contributed enormously in what is the magic of The Godfather, Part II. The film is unique by being at the same time a prequel and a sequel to the original Godfather because it tells the stories of young Vito Corleone first steps to the top of the criminal world and of Michael, his youngest son who became Godfather after his father passing. Part 2 has the most important scene in the whole trilogy, the scene when Vito kills Don Fanucci - the choice that would eventually lead to his raise as the crime family patriarch. I can go on forever. It is known how many great performances Al Pacino gave back in the 70s, his prime time (four Oscar nominations in the row, 1973-1976) but Michael Corleone in Part 2 is something that has to be studied and admired for as long as the young aspiring actors dream of not being stars but the ACTORS. I am not a fan of Pacinos latest films and roles. He screams a lot, he overplays but all screams cant say more than one glance from the scene during the New Year Celebration in Habana. He said so much by his eyes only that had literally darkened with disbelief, grief, anger, and despair when he realized that he had been betrayed by his own brother Fredo - who broke his heart and left the viewers heartbroken. John Casale had only given five performances during his tragically short career but every one of them was remarkable and every movie he worked in belongs to the best America has produced. ...Robert de Niro speaking only Italian as young Vito gives one of his finest performances speaking. He plays a beautiful, dignified, decent man, hard working, loving father and husband who would stop at nothing to make his family happy the best way he knows how... And above all - the melancholic, melodious, mournful score by Nino Rota, the Requiem for a dream, the best Rotas tunes outside Federico Fellini films, As great as it is, Godfather Part II would never be the same without musical themes written by Nino Rota specifically for the film, especially the main theme or the Kay theme - the sound of love lost and longing... And in the end - perhaps the best flash back scene ever filmed, Christmas and Vito Corleones birthday celebration - the family is close together, the grown up children sit around the table, talk about future, some choices have been made, but there is no alienation, betrayal, losses, regrets, death....yet.	10
As far as sequels are concerned; they just dont get any better than this. As a matter of fact The Godfather: Part II even ranks above the sublime The Godfather, which got made 2 years earlier, starring mostly the same cast.The movie connects nicely with the first movie and decides to start off were the first movie had finished. Michael is the new Don now and he continues his father work by leading a crime syndicate based in New York. Besides the usual struggles with other the other families and other characters who are looking for opportunities to gain more power and control, Michael also needs to handle his personal life with his wife and his other family members, who arent all on the same line.But The Godfather: Part II is not just a movie that continues what the first movie had started. It also adds a story-line of the young Vito Corleone, played in the first movie by Marlon Brando. In this movie he is being portrayed by Robert De Niro, who wasnt really a big star yet at the time. Its amazing how these two different story-lines, set at completely different time periods and also in essence have really nothing to do with each other, blend in so perfectly. The historical settings of the New York of the early 20th century are also truly impressive.Its a movie that got practically made by the same cast and crew as the first successful movie. Of course there also are some new addition to the cast this time, in which the earlier mentioned Robert De Niro and Lee Strasberg impress the most. Both also received an Oscar nomination in the category for best supporting actor, along with Michael V. Gazzo but it was Robert De Niro who would eventually take the statue back home. What also makes this movie an even better one than its predecessor is the fact that this movie is filled with some classic moments of cinema. It contains some of the best known sequences and phrases. It also contains some great constructed and build-up sequences, for which the credit really needs to go to Francis Ford Coppola. Also the characters are more developed and expanded in this movie. A true accomplishment for a movie with so many characters in it but then again the movie has also more than 3 hours to tell its story.A sequel that even surpasses its brilliant predecessor.10/10http://bobafett1138.blogspot.com/	10
